,open,high,low,close,volume
2023-04-17,74690.57770857104,76779.56155233474,74235.5497854148,74546.38849754995,80951248266.90361
2023-04-18,75934.57881979109,75838.97165885316,74908.68140669767,75782.5503116051,31965324311.445736
2023-04-19,76295.36500903543,78009.39047373246,73848.5164736331,76102.46648098207,42211170104.0625
2023-04-20,76692.89651047636,77245.51058753635,75709.3952830172,76408.00207590626,55640493837.760864
2023-04-21,75296.25064612814,77197.3969614313,73981.60667936123,75296.28152365379,64251627874.73611
2023-04-22,74445.33703763633,75510.14282764886,73306.28332686127,74274.32101546963,72356574759.78667
2023-04-23,71978.38162634875,73837.32636646293,71135.84877909381,71892.70512312504,71934255858.90555
2023-04-24,75017.1157390847,77343.89039434506,73786.03043529628,75252.92836069979,62203716251.755394
2023-04-25,72791.67452138205,73158.54121353615,72956.67944789673,73138.57837219669,28429713045.460274
2023-04-26,71935.71522023762,72254.13784892867,70218.06196277543,72091.04157947582,16010200134.32249
2023-04-27,70972.0932871076,71545.90483066719,70312.74301105244,71012.54650288557,36165086249.5217
2023-04-28,72899.62555457602,74276.42873813848,70639.44814743879,72814.35561575255,21867173127.656647
2023-04-29,72749.59052523799,74427.76676808289,72332.00987090518,72495.8844135021,52451650238.17498
2023-04-30,74747.03709962474,76009.29753951386,72978.58207420376,74974.77619370307,48623437787.04488
2023-05-01,73660.47181309477,75283.66945522079,71929.674992646,73937.33030175314,15316558163.649567
2023-05-02,75020.947310286,75097.13029597267,73180.61784462383,74674.84438077346,55225946048.48072
2023-05-03,73051.9259294907,75110.45677703817,71961.11575968395,73339.38363376303,24705484533.926476
2023-05-04,77475.83184807636,79741.31985557386,75665.92411425408,77492.49965549944,32907580445.142925
2023-05-05,75488.763684335,76031.99391644384,74485.4715505864,75424.22790252804,43075347042.88853
2023-05-06,76266.24194843526,77366.38752603332,74960.62197963876,76234.70028266279,30988037685.014908
2023-05-07,77349.76494592341,77871.96165302633,75420.79404517966,77671.29914760926,30614785751.73234
2023-05-08,78359.16641909892,80028.07371634769,77101.35977353409,78707.82088218123,13559002546.655783
2023-05-09,78269.34607148098,79764.60659980496,78132.47286874357,78579.35464816215,27118116370.35802
2023-05-10,78627.2997795316,78900.47021667144,77828.7500417975,78560.06204198099,40893137402.33064
2023-05-11,78916.76806729219,79927.91722654038,78230.7076567886,78881.78802702767,45397169169.59132
2023-05-12,78618.65062955681,79618.64831944632,78114.62881926082,78828.53887280857,24967111626.779324
2023-05-13,81076.10226964252,82232.04817336063,79290.95118853456,80964.55405010088,24451261631.580273
2023-05-14,85956.03752866198,87187.19543118127,83367.52552112959,85681.79793828455,33317967730.22449
2023-05-15,84356.18346853921,84766.26952060465,82895.03499912513,84744.67087021704,40142852920.57697
2023-05-16,82095.28205946184,83971.10239105533,81682.5205718725,82096.81731629091,16722996548.580801
2023-05-17,82317.45694990443,83919.39449659869,82113.77918824732,82161.91588834474,21420856648.589104
2023-05-18,87490.00778359966,88671.02730578794,86375.44961162901,87707.24817642807,31111441978.420593
2023-05-19,86042.45062077942,86345.07310179432,83647.01026201616,86208.16780130724,24467900274.138184
2023-05-20,90101.69717777068,92037.72852579562,87677.55957996569,89999.42371995279,9804769063.92741
2023-05-21,94418.45981348344,96739.0858733717,92131.59245201669,94044.22465214702,22764356270.61276
2023-05-22,93313.1195140282,93695.01462054535,91848.75232886625,93024.81290190411,10785562467.396307
2023-05-23,94705.78968988097,95545.55208393608,92001.48905056246,94627.12595274881,17843874616.58244
2023-05-24,98990.64413542983,99307.88849856597,98595.44308813359,98763.26963955244,17348550161.85642
2023-05-25,97990.82119352957,99821.79116009727,96254.45642271548,98123.46206569656,23742900010.043022
2023-05-26,98056.46344341655,98373.287006493,97661.64371841599,97918.43220834802,14191593152.310099
2023-05-27,96755.52317852818,97822.51713792207,96150.96807202985,96788.25542648882,9941040110.227
2023-05-28,94329.81448064515,96601.81504949015,93928.96756508842,94623.20685161703,8493028726.51779
2023-05-29,93559.52374912651,94940.1187308208,92269.52693371281,93371.1583858996,18623129518.992153
2023-05-30,90845.52049465798,91846.9112535447,89777.67730284008,90794.25384848885,6524655241.258608
2023-05-31,91015.14323974139,92293.09809293992,90154.18617999178,91144.00118676343,9771370794.793556
2023-06-01,90031.79110668559,91174.98813582727,88664.27384499172,89662.9721631891,5878136685.375725
2023-06-02,90022.66569196885,90471.92456866165,89244.97067103162,90456.00957220467,12754026461.93865
2023-06-03,87048.21265236152,87414.27753295226,87173.33026942196,87208.8748142626,8338945665.983768
2023-06-04,87801.09907055658,90523.48829399949,87483.59970238422,88191.89375744801,6367306052.365898
2023-06-05,90534.89067230062,90505.1925843558,89690.0182435291,90294.2318793696,5930532941.795117
2023-06-06,86238.48672309433,87889.46573788632,85735.250975227,86064.54386459495,9755756054.674765
2023-06-07,86980.62399641697,89532.38318260864,85077.38082525351,87127.5626977759,6455929742.1923895
2023-06-08,90221.24791458517,90794.39821673979,87587.57906820315,90063.04056371501,7015597005.233353
2023-06-09,87518.46196993874,88583.38952454207,86250.52815440718,87609.63098205817,7457333077.554326
2023-06-10,91770.36006309865,93098.09632937174,90201.42580382037,91535.79611504513,6670277127.841522
2023-06-11,92726.78098038281,95223.1497753201,92293.88394718416,92769.28446863171,2961715120.074897
2023-06-12,91332.3188877992,93995.56469671337,89887.15207701706,91412.50618702236,5394694282.395838
2023-06-13,91957.32956778178,93590.71059100822,90380.52210751476,91559.29392667268,1070014387.1708322
2023-06-14,92880.01087232842,93353.93235880639,91790.91152615962,93111.9722557214,2093090493.8025923
2023-06-15,93213.09275084728,95446.58063747369,90868.42347549785,93568.23346990052,3238357957.9618974
2023-06-16,95189.60761053523,96279.90908653612,94011.30123943213,95109.19933242346,1235382873.7853813
2023-06-17,93642.84706014686,94521.57016523987,92724.59482255626,93205.41372331363,1006938940.3631483
2023-06-18,93764.97947109194,94018.08463687557,91506.85665224951,93879.66360630367,849706525.287324
2023-06-19,90445.4661889645,91364.028171551,89737.7589188803,90843.32656200272,1028652327.8162606
2023-06-20,90717.24044498439,93018.11204177346,89755.47687000284,90863.2529063561,613526095.5642681
2023-06-21,89087.82701782192,90295.7371665813,86848.84708420112,89082.54294931509,618464038.745756
2023-06-22,87415.18549443698,88505.4980454599,85405.24314378719,87711.71863563154,479495201.45930153
2023-06-23,90828.72576146189,91730.0973376357,90631.0803152091,90685.35021132548,229562964.4048328
2023-06-24,93896.60725442664,95826.38845760182,91732.17950104516,93431.55227384085,55508983.12269191
2023-06-25,95088.7524474795,97272.33805203128,92929.69568607515,95134.66493530058,47538252.19255074
2023-06-26,92687.30463321193,93580.45571709571,90514.56561734695,92822.14870831453,1361013.5413331508
2023-06-27,92274.65639119614,92691.96891193268,91445.299633434,92366.37235018604,3812108.771158677
2023-06-28,95077.38470995658,96166.26420882315,94326.41593497626,95444.70731357238,20686999.016072392
2023-06-29,96437.40253137614,98722.88459128307,95041.88485452333,96069.19466910668,127326989.26679964
2023-06-30,101840.988940083,103706.20749459417,99139.07895873941,101927.80528007177,107854184.86014047
2023-07-01,103119.46609211522,104888.06761257077,102906.10790071863,103235.8392995862,186831471.64162147
2023-07-02,104207.3492958746,105902.69088458958,102134.96179918661,104041.20561067476,389716992.7522878
2023-07-03,103489.28399577364,104686.36719591824,101416.30430305275,103549.30798726335,521107075.94597906
2023-07-04,104360.12527916157,106728.81115279945,102524.90824966703,104205.6576181801,1106361495.4107783
2023-07-05,103664.44229055867,105755.6228135637,102215.85990238455,104121.06910186037,1763459665.2427924
2023-07-06,106610.0728060461,106648.8854290596,105841.7007146789,106276.65812059394,2077013713.4916236
2023-07-07,109618.12063335703,109559.94105492986,108905.75809540617,109137.36622108468,1279390168.3123097
2023-07-08,107479.91322580147,109048.73369044234,105077.65041777903,107320.25782981371,1476448998.9223523
2023-07-09,104543.58109769686,106994.59227190466,103645.7039026106,104070.51200811903,4263042543.110542
2023-07-10,99258.16063816247,100526.75836603148,98952.50873860963,99605.3527108704,1051660545.1396002
2023-07-11,101146.28730549575,103808.25699224035,100959.13131284314,101169.13515128268,5285366288.201817
2023-07-12,98782.44132139141,100944.0503040195,96449.05092687611,98681.97642420112,2394225378.0424085
2023-07-13,93743.29493387713,94363.08835676243,92477.98923109849,93666.7348850332,7192659775.857027
2023-07-14,94764.18627008426,94961.0732655171,92793.20728259782,94857.65731800324,3985641817.3226256
2023-07-15,100890.61008028586,101362.99555467897,100520.95274949542,101054.23263792194,5169013379.065312
2023-07-16,100963.87383745139,103556.87028921903,98317.9832444622,101342.05805315879,7926991903.386144
2023-07-17,103658.10440641627,104392.03826542909,102415.67648854702,103770.44374585617,7632824448.756957
2023-07-18,103942.21712779583,105455.68214534213,102226.5274495189,104294.04179829173,5665850475.230609
2023-07-19,104593.6423194593,105919.63933383385,102228.76384313735,104349.08388310323,8740603924.852652
2023-07-20,106748.02598516799,109389.80410134808,105919.26364523775,107059.75086020949,11575846775.604113
2023-07-21,106133.42500786028,106966.13918408609,106129.04149635715,106604.01210324267,3731594420.880573
2023-07-22,107692.81652921512,108948.64661259545,106374.50683795847,107636.45147669327,3593127014.954656
2023-07-23,108928.65486550743,110408.66317580441,108345.66747793749,108825.02108879274,10463032517.233866
2023-07-24,107733.0608993108,109075.34409853692,104965.86302091272,107333.87220938597,6042775366.059322
2023-07-25,110402.79196848311,113026.26151932462,108727.64157376719,110317.86749530042,15453392491.386257
2023-07-26,109996.06340340183,110733.68591833206,108350.32086358925,110166.29141638297,8353984254.61958
2023-07-27,108743.86064333886,111042.78912333911,105200.76335149039,108415.34925370188,13061478268.212673
2023-07-28,110239.12807595331,112485.2896582378,108729.63369551355,110194.74285318132,9077272159.862844
2023-07-29,107595.57752602831,109852.02388675959,106952.9952887253,108050.16587635886,17125380376.81111
2023-07-30,108521.85606515278,110726.36401999283,107122.72895993294,108450.440842196,8286977778.778597
2023-07-31,109194.79271110725,110095.28926122954,107890.67290329865,108751.06818457003,6513414736.006793
2023-08-01,111913.46837622079,112494.76786328778,110588.94874987059,112029.62895715055,7551745841.941507
2023-08-02,113463.65667961384,115966.05437044198,110512.04333728668,113695.2245164259,31699730532.602497
2023-08-03,113558.85339379546,115759.00517011996,110944.3408587902,113965.17404763786,10820574013.21738
2023-08-04,116230.44807817115,118874.23413120987,115225.01179674924,116636.99153524713,27659282117.53106
2023-08-05,120959.26933528547,122267.99085834732,118407.93361572444,121040.64316302708,9583569331.796745
2023-08-06,123209.48197842935,126440.54072791975,119693.06645627193,123091.70804861102,11261086488.054056
2023-08-07,122974.93126246845,125668.92043166031,121379.64187926894,123492.84121423934,24852009262.372124
2023-08-08,120339.92160646807,120120.2306513968,118211.31827440958,119813.26014936446,24350977203.633865
2023-08-09,117280.79267366817,118560.90500518052,114626.58564201364,116982.33141974524,42518016113.43387
2023-08-10,116541.49641297228,119082.74826365149,115464.04469257349,116440.63097594668,43864594385.15552
2023-08-11,115393.40911655294,117755.79039489325,113786.494547392,115015.65323370037,39168608603.93037
2023-08-12,114341.04201458838,116526.8193056095,112524.84891805013,114823.0845296808,33551344350.795002
2023-08-13,115303.45999905416,118425.91349195164,114482.05396081583,115330.17176114637,28697578885.351627
2023-08-14,117355.87475433442,118144.55072181563,115968.17710889691,117203.40118494473,25484085779.57993
2023-08-15,117734.11304570801,118793.93752086545,116072.08735440749,117348.44397430187,51918618659.712555
2023-08-16,119465.4354720269,122339.17927581407,117531.77005467827,119127.7445785734,38122678809.06574
2023-08-17,119410.3479452937,122894.9884559886,116127.72323852434,119677.14510279294,38152677429.07001
2023-08-18,114628.87924016842,116473.4455012823,113086.63146515148,114125.72156542013,22809859950.60842
2023-08-19,111368.10406694582,114668.75305527901,109695.50852424528,111788.0404898288,14431230738.165207
2023-08-20,112139.82496431118,112018.2573804231,111528.3724332891,111720.72297347107,59683309670.119705
2023-08-21,109188.99047156413,111497.34245515637,108083.75877530973,108677.1858612061,28875700296.301342
2023-08-22,110276.00624227253,111697.31758122222,109264.741392668,110633.1815711216,36357743249.952675
2023-08-23,115454.69459733361,115815.18468408972,112614.44310869393,115198.8769852056,19601161610.769268
2023-08-24,118507.16287649117,119909.41502721304,116210.44333608262,119054.47353185975,59779739522.70584
2023-08-25,118664.01841699524,120265.69699752271,116425.95322125789,118776.35373676219,15610259326.550592
2023-08-26,123579.3776955452,124490.3711042795,121619.01187401208,123559.25817185066,62260020935.73304
2023-08-27,124489.48088922654,125585.42101393349,121762.3122204054,124389.1669645209,22880856868.401577
2023-08-28,124253.4041794539,124215.05059753016,121913.78672841852,123714.0883868445,67961320177.18164
2023-08-29,122398.53665362703,123273.74486170623,119128.61364091575,122188.06686865429,59710100410.2672
2023-08-30,121607.90465773118,123718.89443617813,121549.3522427606,121630.67641230146,25737316472.7696
2023-08-31,121189.34777171224,122416.69271497372,117581.92466345998,120815.21321636974,51532417110.198
2023-09-01,122240.64477754779,122958.1716063144,121443.92427216047,121692.3806620644,36145288511.13578
2023-09-02,121960.28486366439,125290.2146399926,122228.25355283348,122545.9735547092,27958219237.79199
2023-09-03,123516.07276345347,126217.92968257851,121172.6208139562,122922.94341300249,73545697702.21498
2023-09-04,124118.63343659247,127464.11577037832,123605.88563750735,124634.4553911093,43979378106.911224
2023-09-05,129122.92066048984,130000.28396425741,126540.52126489821,128718.24750781881,44266456131.25375
2023-09-06,131869.71620821272,135111.5907405296,130693.18666210257,132160.0258560375,29049049003.470715
2023-09-07,127180.87794017637,128232.4120280652,125125.1296840062,127650.40208600769,44364327548.70244
2023-09-08,119811.02385840724,120351.81463482369,117369.74954282769,119883.12679811101,79568196935.04605
2023-09-09,123220.13449090296,124318.81567586483,121486.1297398527,123043.00598823278,44003214115.4981
2023-09-10,119065.59906403236,122096.03913899678,117412.71200150569,119207.51340933956,87189209949.36404
2023-09-11,118365.69207086359,119773.98224290922,117395.55843759864,118895.29283306564,87709700784.43242
2023-09-12,115889.10553504516,115993.64835983407,113296.37165727679,115773.95543953704,29236772813.830597
2023-09-13,111352.00547331572,111343.9374478306,108799.4773627262,110905.71723377297,31927642849.3324
2023-09-14,112608.0545249932,115644.15713788735,109641.2846460391,112739.71719114699,83851512178.44247
2023-09-15,114890.77520125381,117408.29965052973,111941.77626065741,115217.60979463843,48826619488.10919
2023-09-16,113837.2529344124,114767.86743624567,111351.662327595,113902.65886418532,19466596971.854794
2023-09-17,106383.55406706946,108646.47235305651,103898.25002796849,106866.20168315641,40364567576.83423
2023-09-18,106066.26681970539,107400.81257978047,102884.75582442977,105727.42355382451,65718624485.00602
2023-09-19,107429.66297219359,109185.7433199133,106479.26651953394,107080.21652521798,81813820924.26926
2023-09-20,103533.43269357848,104166.04732831396,100459.7664715247,103442.40289964405,30046311879.00213
2023-09-21,104073.80355622273,106929.73144305898,103160.48971540757,104226.90987577903,28383870548.681
2023-09-22,104812.97085960295,105469.56578927858,102219.17327857611,104499.69814865722,92639848135.55609
2023-09-23,106384.73876398991,108540.73150752725,105916.84861470376,106326.5919143131,79397985240.35335
2023-09-24,107312.06441220043,107015.17844330482,105310.8261714009,106963.43601588941,66789487729.419525
2023-09-25,104819.87041930892,105852.57406551442,102501.44169519497,104682.25638901125,81242938887.77045
2023-09-26,108435.31965266624,109268.6865237453,106563.09908056045,108127.79827630393,54206996693.20093
2023-09-27,108130.11666702462,109784.92040345503,106020.75089633663,108023.64532880562,80619618072.12846
2023-09-28,108181.01498669741,108510.2411994297,106858.73216106996,108273.97786749485,49739383635.25554
2023-09-29,106558.33894915022,108586.92223642323,103254.87034288648,106072.583942469,39525745271.907715
2023-09-30,105258.55738322367,105902.71551681864,105205.79999487942,105215.29934930346,78278000666.52435
2023-10-01,103312.03182762185,105299.75738794632,101425.03506319674,103203.57568681595,53487596805.41266
2023-10-02,102778.8851980863,105550.50931642487,101051.69332379261,103066.97011925031,98192842212.89288
2023-10-03,107922.12102110707,109603.57185394612,106849.62059470765,107786.68619900053,47700523505.86715
2023-10-04,104487.99716712434,106733.96955248207,102420.70979389353,104413.22930786773,92978948165.96382
2023-10-05,100197.75685497739,102510.33763640054,100011.78939328494,100514.54008982064,93561918340.10399
2023-10-06,104052.64548566566,105627.65779764965,102801.86089975103,104512.93393163537,38751581210.338005
2023-10-07,104388.37236820853,106809.96900214555,103402.21729416297,104279.54694241777,82222013508.72208
2023-10-08,103119.32307478493,103757.40499209649,100094.21775650168,102848.12053177055,53313622504.915146
2023-10-09,105855.23674019515,107644.02292224507,105341.91258720915,105830.4709591375,90619951826.9828
2023-10-10,104260.00059807759,106883.49061531361,103716.76189801775,104545.64792725179,54009704722.35058
2023-10-11,109814.38015886667,110878.18785903038,107039.19138065833,109631.81908663905,76191133954.78629
2023-10-12,111349.25009114973,112834.42375672,108951.5786750581,111818.77070591942,54540810575.66667
2023-10-13,110725.84306661673,112317.01794190062,108517.84069122218,110790.28567123102,36062186656.969635
2023-10-14,116703.68598192539,119971.33000278236,117013.81385221382,117097.87635895917,33629266411.42452
2023-10-15,115310.96665014431,118903.05981592633,113096.96981630908,115675.97170897051,50093688489.58378
2023-10-16,117817.26824969354,120101.4246180699,116240.99653441798,118169.06470554511,73856847554.56061
2023-10-17,119272.46945305968,121777.2757456645,115933.05693517398,119407.75000716036,62166974483.68531
2023-10-18,123096.91181553178,127002.6688361205,121415.90396167342,123651.9232186451,67504420743.78166
2023-10-19,128718.2824269923,129230.90833523168,127192.9133874192,128849.9755533691,37846740047.61483
2023-10-20,129354.76119311983,130240.12746961172,129157.73348313173,129339.61882564747,51376835392.34324
2023-10-21,127270.20322801328,129998.5758555629,125446.00682723742,127291.46817794927,20416829742.334522
2023-10-22,128985.73659707775,132328.3850897084,128436.30712654565,129137.10581737505,73051022525.68771
2023-10-23,127768.41973057766,130610.49600199344,125606.5458274301,127336.5620993837,83663262175.01387
2023-10-24,133652.30076811576,135798.3421173019,130268.28892058962,134128.01704255136,43677309124.91177
2023-10-25,134995.92135771769,135350.0264862177,132214.25677987142,134988.23142403844,17087547803.315062
2023-10-26,133572.77662668313,135922.33076489993,132452.0106523619,134160.34336549285,27050107636.385426
2023-10-27,134602.52235139362,136117.9803150684,134981.87917060914,135182.24372678134,57191199882.93603
2023-10-28,131131.89178908328,132179.8103098758,130481.33556925098,131035.10159791274,53684207820.92613
2023-10-29,128329.98383558313,131216.5092555509,125276.52490031233,128245.31829645144,63468808623.39727
2023-10-30,132979.55488192147,132778.91284182636,129379.17481266287,132478.74084413628,30238120144.657513
2023-10-31,130776.20511345587,133945.52384678257,127568.34958348643,130700.56389302253,59646837903.10779
2023-11-01,128258.89298026271,129309.90853760373,127375.02786694263,127671.86919014339,54082589758.88496
2023-11-02,129182.1226612581,132088.2679349495,129194.19574978008,129767.77129824366,32336732441.310265
2023-11-03,133465.04455768276,134364.14125101917,133098.73546354927,134003.72925138054,43933316199.34859
2023-11-04,136190.51795402236,138198.9674541421,134321.82543165432,136814.3010588033,21447605547.489628
2023-11-05,140188.9830128991,141010.02662840998,138540.59137486285,140631.58316084874,37046409244.93773
2023-11-06,138449.86046413882,142384.8658999095,136168.76760703407,138392.74562448435,58210755164.99335
2023-11-07,134083.62153889332,137131.21360396582,130889.86973266903,133888.71681314323,33677592136.502872
2023-11-08,138682.60276844128,141236.6952749469,137246.953328907,139315.6738678004,53259067127.9639
2023-11-09,139227.92109820878,139539.5667891734,134578.28262942747,138609.76190960765,39976072982.37401
2023-11-10,138629.11692254196,142025.2773053402,134558.01514590398,138156.39357808893,20442563608.68372
2023-11-11,142867.1594090879,144638.28172334228,142671.2562686045,143158.32557405846,37352345547.53087
2023-11-12,144963.000315504,146281.60075110866,144494.02167692623,145578.52447027666,32973959331.004025
2023-11-13,147186.95433492874,150169.3964585001,145117.61912105212,147674.44677327957,27429534957.318
2023-11-14,155527.97979027178,160530.34568192376,153849.02330520167,156110.35820225242,15138399931.375269
2023-11-15,153486.79663466886,154084.89640364403,151155.31764859502,154067.19274050108,26416506980.078026
2023-11-16,158132.48402699686,159232.5859593055,156873.6319263693,158103.13741485914,12358392988.112358
2023-11-17,158399.19430850484,163273.63894186146,157774.6452966908,158802.7956751051,12889991643.688883
2023-11-18,160118.0675523133,161168.520304037,159206.84930286882,160345.5341816362,23727267280.665134
2023-11-19,167770.89495295897,167520.84016270752,165564.31840894633,166953.64794200318,19054199672.018654
2023-11-20,169886.68398024866,172474.80479940196,165527.27003511213,169574.13468752766,38783498695.90562
2023-11-21,173138.7693945284,176821.43271570568,168941.5625471883,172364.88438685355,19824471740.79313
2023-11-22,176869.06933695966,180044.20462725408,174680.41469334665,177503.5441200005,30622802349.603043
2023-11-23,176208.6192130662,181680.2723678761,172874.769035286,176416.54467910726,22701606071.695797
2023-11-24,173339.3524255763,176774.4160774261,171970.874454564,173244.53256881333,26541570160.343723
2023-11-25,168522.78839681618,169615.17022802014,165834.09139563137,169239.07915547545,13546564478.373095
2023-11-26,160626.8106688074,166235.28987437364,157253.80383048003,161427.1869310095,30164476026.20671
2023-11-27,170499.75751331035,172292.48801304618,167140.98816759317,170209.66181014627,18781444488.864056
2023-11-28,166261.32981514992,167457.3604198359,165925.83100989214,166025.8727246864,24721222661.14926
2023-11-29,165457.86596347232,168377.24228040775,161759.65339264434,165605.60469412728,13326183859.218819
2023-11-30,164939.29290347896,166462.29998330335,163037.06860176372,164956.37566032264,7176649830.127946
2023-12-01,166577.9896035684,167151.3853311395,163882.93781606486,166718.96215541102,17864001487.532673
2023-12-02,169806.9523148444,170626.40165644584,165864.0622754057,170619.09057852975,4693636957.641628
2023-12-03,174513.50541533425,177158.91029062317,172115.6832393247,174801.27795153722,12405084356.465685
2023-12-04,172219.68517349803,177115.35272914852,171233.8346437175,172777.61475022783,7095095548.77481
2023-12-05,171881.05957509694,175537.07823596126,170053.90694081818,172574.07531745383,13133831577.056536
2023-12-06,175107.06059780467,179536.12999726873,173642.1474910004,174310.94688487542,17142457108.104338
2023-12-07,173922.77774480425,175245.3294292663,170043.72129444202,173750.14008335705,9249061943.364851
2023-12-08,181667.7505472931,182778.3056874542,176284.6927907818,181253.30347850308,12788253718.663406
2023-12-09,183682.06316046405,184903.75584715683,183671.63481188324,184021.83418667936,8368866208.242683
2023-12-10,187753.90360804726,188879.83450712787,184448.61036321442,187954.73864153776,7563005886.890069
2023-12-11,191129.2532662693,193272.93301342818,189198.14948239678,191633.39474753125,10942305688.328646
2023-12-12,197032.89072845096,202535.6458900855,196595.77242110725,197830.21440570868,9613921029.332586
2023-12-13,198679.24248382408,204735.0293462471,195278.67978221062,199318.9933931861,7905529730.75953
2023-12-14,194030.4248195083,199113.9302441232,191807.58884566076,193454.86941169854,3751151705.3649344
2023-12-15,196316.20698187547,197333.91560691094,190885.35927282288,195968.27353272706,4880214851.539609
2023-12-16,193455.79024780748,198477.4104239173,189253.87568555164,193365.04620507464,2581666929.759636
2023-12-17,191342.06618845035,193274.4813180388,186478.9333056942,191389.74161640697,3327531404.149413
2023-12-18,195592.28548635612,195428.84922699418,193666.51633004769,194769.51229232355,3070446559.7308197
2023-12-19,200522.87504831058,206639.57070084536,196686.9513454896,201383.31557677474,3903007484.266089
2023-12-20,201651.16522074773,205951.1636718519,200381.2229240737,202094.5590397714,3524390273.623692
2023-12-21,203954.66079405753,205270.62331837328,203913.72141659187,204261.17950434354,1716862181.967988
2023-12-22,214169.540417849,216320.29894294182,210540.81454364705,213566.37385188442,570935769.6778955
2023-12-23,216553.82459307578,217349.54886215617,212518.88488589413,215492.4925618572,1916993852.9625976
2023-12-24,229558.18961263853,235242.359231192,226433.67414312687,230155.0495178135,576317821.387531
2023-12-25,234975.638354075,237283.72103047566,229365.1260490152,234099.38717869518,902711612.6692736
2023-12-26,225239.08594492148,231159.55516003168,220965.4344792175,224496.84826809514,207785185.91652316
2023-12-27,228766.7777531346,229775.16165850838,226664.949694523,229398.40930307808,337461355.12486005
2023-12-28,232038.70994501762,234746.34156109515,232174.91952026688,232272.53271060332,404569657.9529689
2023-12-29,240241.5043301082,243935.01646377367,240009.7521759057,240458.70377776705,62835645.514978506
2023-12-30,246399.61342953215,248928.34404031286,244212.773736672,245226.8877674438,50701946.40335518
2023-12-31,243673.44977176771,246770.4694772907,243640.44782712642,244453.52075385768,8747688.782591218
2024-01-01,236424.6273808239,240876.33724237783,231956.304848871,235719.45384520132,652327.7267176172
2024-01-02,234088.26782865464,240630.29120000725,232067.40457088532,234477.04785759433,33432906.589601267
2024-01-03,229256.7658866995,235170.06049228492,228008.66158928262,228728.699148087,50515456.06964417
2024-01-04,224794.00223375682,230407.70791562358,220876.84859397452,224973.95664227128,73396274.09994341
2024-01-05,229350.95311857352,235019.2339722362,228908.48660962182,229171.37497201454,336685585.8792375
2024-01-06,241682.5755022967,244859.8589687527,236659.5879750827,240881.37568701175,346010022.2928806
2024-01-07,244716.41358639306,250019.19343793625,241054.56003865955,243974.3276941465,774659959.5858197
2024-01-08,236328.1587047427,237609.2987481422,233415.43091858385,235465.3590400151,319826196.44903433
2024-01-09,237789.66370741505,241696.67792731937,238487.45990420476,238841.48020613322,563738959.0842707
2024-01-10,248130.1005483622,250009.02656970223,242042.25386506427,247654.47875229074,1732189271.8170033
2024-01-11,242495.5004807608,246784.1342912918,241518.13338379096,243371.6692114048,1050414705.5466243
2024-01-12,242432.30650200514,244715.32311692406,239148.5316798091,242636.5614339311,3029946744.1709094
2024-01-13,243104.177889226,249995.86163589903,237654.20102956396,242986.11478724793,1000097624.2194207
2024-01-14,237276.51811717337,239736.60769841677,235915.79249578924,237507.51915406765,1762742193.6659772
2024-01-15,242411.70267545216,243077.045495983,239108.41272423533,242364.17099997302,5460224525.616012
2024-01-16,242927.36903496858,245547.5102891157,239268.5754755383,241727.13023783383,3414763586.2095
2024-01-17,244117.4700379743,245430.92604010893,240034.32334756735,245011.22857929097,5397467224.731481
2024-01-18,239151.74460122132,239524.5819743737,235017.7645439986,238732.87334273616,2754669339.2615557
2024-01-19,235593.2661077312,237390.75007620416,233131.2575094353,235838.53590596374,6111137311.28494
2024-01-20,240300.2087487377,244545.16941712023,236879.53175200959,241185.3352957456,7695506699.17335
2024-01-21,237914.17011920866,241831.7490536279,232987.71558053195,238728.86396714268,4908909100.357219
2024-01-22,252465.0608795529,257365.61402975587,251046.64276618414,251335.87638062803,10296643771.087109
2024-01-23,249517.51526812735,254088.34844170013,244930.8319978631,248573.92492866295,8896705605.70325
2024-01-24,251517.6538367882,253701.7784569167,248498.4491517899,250498.02177814164,7246874135.872982
2024-01-25,259023.84412483984,260337.32126252964,253202.68533912627,257756.88455529898,9921565223.775667
2024-01-26,246326.2378669063,249392.3138142095,242267.4557557413,247046.83546542993,10963855302.786793
2024-01-27,233905.19054402772,239682.92181523843,230077.77206405104,234243.81495511055,5928666367.338092
2024-01-28,224135.43118000255,224106.338744209,219790.90419443077,223756.79210700808,9988405373.533012
2024-01-29,232418.25000949836,232545.31600460885,229277.16129313834,232455.90196156016,9711374134.242823
2024-01-30,228653.12008003428,234301.44580454272,225705.7084026743,228839.87737177382,11360473189.73913
2024-01-31,246280.57566999985,250161.6338966022,242910.7299712409,246631.25757389207,18773361812.92444
2024-02-01,242930.66444591832,243656.01355520578,236403.35196376938,242703.05598626833,14434333764.161808
2024-02-02,244474.1608047421,246015.88248939445,240596.39000927442,244289.49400041968,24835424640.090622
2024-02-03,254969.31051811305,262992.447545581,249458.2416839571,255835.42129459465,11985803653.403301
2024-02-04,271411.42230085994,278488.4913535942,264370.8320533734,271488.1452918376,15475655861.74786
2024-02-05,288704.1396415298,294694.09794063534,287966.79487463005,288549.84691313456,25371125198.674366
2024-02-06,299508.9813187118,303628.4937704597,295751.47608595504,299298.6134856273,20461018443.339493
2024-02-07,307897.7584381093,313613.09458640177,305638.51507411874,308792.92692205176,21485473686.8078
